ds,yhat,yhat_lower,yhat_upper
2024-07-26,463.96928442693604,-48.38046012236261,993.1509009488522
2024-07-27,465.7256789775384,-79.06045675671987,1013.6730586047097
2024-07-28,505.6442074563813,-9.446774940484378,1044.7548251841847
2024-07-29,406.7329549897507,-87.5513489326351,907.9603176096942
2024-07-30,486.4195973329662,-29.5309741214649,977.5026207481809
2024-07-31,510.80009238480494,22.775371654151,1079.6494252559503
2024-08-01,603.4004028408345,65.63597147043544,1129.056575061075
2024-08-02,538.6435891339569,-12.869120062938801,1067.3859856056818
2024-08-03,549.3205464548979,36.68444411952892,1054.1405242118233
2024-08-04,596.2954602207875,35.54844984894403,1113.6724154041922
2024-08-05,502.40868476990306,-19.808532216062694,1040.0768760962667
2024-08-06,584.9711422511664,69.75462263599285,1139.8449822423454
2024-08-07,610.0161002992145,76.87648894279639,1134.7308225133543
2024-08-08,701.0625518018136,166.87348218186804,1229.05461138706
2024-08-09,632.582481881164,111.63777931398248,1146.5350865083328
2024-08-10,637.4702956049247,102.63781677667687,1112.7112366268173
2024-08-11,676.7455157150274,170.54349505803248,1212.8091033891244
2024-08-12,573.4515304907513,13.000082257291455,1124.9232841582714
2024-08-13,645.1446014397168,114.24981262505285,1164.309350902846
2024-08-14,658.1391363825037,128.90745040731082,1173.984329050036
2024-08-15,736.2636283746024,211.29324493041068,1264.306680710076
2024-08-16,654.3197479248172,128.3119141238334,1148.5869819696347
2024-08-17,645.543083977217,124.45059357902845,1197.4555879033946
2024-08-18,671.2968783382953,178.16269477150985,1192.5909131472426
2024-08-19,554.9617759879746,44.77500859880095,1127.1891980109006
2024-08-20,614.4160435401168,86.13607918648233,1125.8880329868132
2024-08-21,616.2724975573298,96.76298768677297,1167.80186638909
2024-08-22,684.6267662678789,125.9101600856154,1222.1388892598256
2024-08-23,594.50957695866,63.605901431183106,1107.3275213832408
2024-08-24,579.3417429500817,32.21212907465209,1061.5415447094113
2024-08-25,600.623346268646,84.55906906432273,1117.3491835376853
2024-08-26,481.8202546391984,-60.59537757840094,1025.7326765371897
2024-08-27,540.8425054694576,-9.944417269342042,1038.5612048975597
2024-08-28,544.2808402549266,20.465752140773496,1090.6760047134333
2024-08-29,616.1560152671292,110.00920790118901,1147.8761527894997
2024-08-30,531.3735430168026,-14.980672624961679,1040.7235550938062
2024-08-31,523.1824642431208,-12.454237752402967,1058.8129762498625
2024-09-01,552.8695341115153,11.554293123096539,1075.049597190735
2024-09-02,443.65181799738434,-91.10480385926012,982.9702472221629
2024-09-03,513.1620570991038,-47.963127713253996,1017.4207806876426
2024-09-04,527.6928914735652,-15.019786965418968,1059.653703358857
2024-09-05,610.9543525272036,57.54433367450892,1121.837337642712
2024-09-06,537.5370536642587,49.84167259710381,1082.7087449417702
2024-09-07,540.3794473870875,30.486058242414376,1075.0544842892011
2024-09-08,580.4703018591064,22.68011817680113,1100.2107181049698
2024-09-09,480.74916876784664,-83.96615037118143,1054.2480704525678
2024-09-10,558.5989924604266,1.685531158318755,1089.4821762414963
2024-09-11,580.0967566386195,90.05573657908685,1121.452981854491
2024-09-12,668.7764134740089,155.26583667388124,1193.9280922039036
2024-09-13,599.0963852033311,64.77921576653185,1154.9229211897652
2024-09-14,603.9065977143375,83.74235491580878,1107.7228716604561
2024-09-15,644.1626390016088,163.9469900158798,1162.7931547986211
2024-09-16,542.8167561170754,39.15090303974011,1062.561534114572
2024-09-17,617.3128656605076,121.89416562650109,1132.6674768011378
2024-09-18,633.8350013214031,110.46709082752069,1158.103349456439
2024-09-19,716.0668197582968,199.37258932816346,1215.4450247643508
2024-09-20,638.6545619089042,129.02626987444947,1180.8180872027967
2024-09-21,634.6718682583356,99.50081847333922,1130.6917204075962
2024-09-22,665.3176916358581,123.36800673047694,1189.1419990091472
2024-09-23,553.8102272562155,22.23508642662379,1045.6205530518293
2024-09-24,617.8712104438234,71.71709827046686,1150.2824855200463
2024-09-25,623.9667253280176,129.60839499911137,1155.597296608325
2024-09-26,696.0590555624543,192.69576780655413,1228.4972643224762
2024-09-27,609.0621841510754,70.1849375234162,1197.2118482579224
2024-09-28,596.2995429266897,37.80336562490737,1109.7920204117129
2024-09-29,619.1954437982145,95.44847953520762,1172.4987821441164
2024-09-30,501.1632813971908,-11.01455308726879,1024.9246136421486
2024-10-01,560.0850043456887,-0.29721456948455693,1082.3801817148606
2024-10-02,562.5481182562257,48.53818444894619,1075.9843723698125
2024-10-03,632.5948413453755,115.3246948682703,1153.2697136722281
2024-10-04,545.1760774578989,23.01786707401104,1115.231137240284
2024-10-05,533.608831437205,-18.804394455346674,1036.8781612137636
2024-10-06,559.2684897847619,56.366605485075,1043.124894793736
2024-10-07,445.47901421964804,-65.91015677491004,969.1699546038633
2024-10-08,509.9954720400715,-23.983626139194527,1003.184040295894
2024-10-09,519.245064865488,7.660793114129143,1095.1342513417073
2024-10-10,597.0811484835596,56.89797827378799,1093.8067432566315
2024-10-11,518.2427605942659,-16.606259622775266,1067.9102308539962
2024-10-12,515.818115287632,-22.55676940588919,1057.2311764800656
2024-10-13,550.9433095994914,39.18224636549954,1060.8533752763597
2024-10-14,446.69910535939607,-86.30631436348246,947.2224168585414
2024-10-15,520.6000245371465,-47.75313215410023,1026.4099940160047
2024-10-16,538.8417374069454,50.68391835640502,1039.247141446068
2024-10-17,625.0610642581167,118.80029030434322,1192.973633175385
2024-10-18,553.8009476928441,19.398933129924686,1101.3846638371128
2024-10-19,557.9787139419802,22.627731369567798,1051.8005492631069
2024-10-20,598.5887495650527,50.6610156970087,1062.9823716206238
2024-10-21,498.6023627524902,-48.68892901275767,1042.4262180246317
2024-10-22,575.4590006758968,64.75744429995761,1094.9724839592338
2024-10-23,595.314764042417,82.56970891386054,1170.3404618756824
2024-10-24,681.8025306884145,151.76999462263382,1196.8162047921724
2024-10-25,609.4960652897161,55.04451749448631,1170.9521986591687
2024-10-26,611.3764815116833,121.5388890521259,1149.304725285143
2024-10-27,648.5322567722607,106.06486547775873,1149.103519969155
2024-10-28,544.0556659441211,1.9708124752514637,1066.2052022729204
2024-10-29,615.5299225225955,58.44212654767913,1130.5798137600973
2024-10-30,629.2731016996424,94.29126117865407,1162.6675359136507
2024-10-31,709.0933023697938,176.42658890080764,1246.2264661005795
2024-11-01,629.7475778715316,94.5346581220976,1143.2326827384595
2024-11-02,624.4031570168145,102.67121823587124,1123.9481743826866
2024-11-03,654.3323092464841,170.26830036376842,1201.8896577588664
2024-11-04,542.8038672212854,40.5173634754455,1073.286921098651
2024-11-05,607.5658317533201,68.55762833775468,1139.2539058415957
2024-11-06,615.0852553481621,94.98003772408242,1157.1063619630088
2024-11-07,689.299965288913,150.1410147693579,1203.0564064362245
2024-11-08,605.0747392187606,62.05499445850904,1110.4393007934998
2024-11-09,595.6605153967113,111.59043203362917,1147.6453918192963
2024-11-10,622.3880276550474,83.67080656941123,1151.2220860270456
2024-11-11,508.55889006562796,24.912713556025,1037.6890859523278
2024-11-12,571.9285432933146,41.742421163575365,1088.8866956110448
2024-11-13,578.947222335527,84.29236645748968,1103.8718041733819
2024-11-14,653.513448021926,125.60429126587306,1145.8674806443055
2024-11-15,570.4325769381852,47.122764305219185,1089.1479739161102
2024-11-16,562.8788967928476,40.99367159729421,1114.0585525942306
2024-11-17,592.092548550512,72.49833569562486,1135.0757082077987
2024-11-18,481.27418180727113,-31.85123134781326,1037.1021968691857
2024-11-19,548.0716309427897,11.266285941339714,1092.7661198674934
2024-11-20,558.8246454992681,31.351303973541526,1119.753214308959
2024-11-21,637.3220531336956,135.32861529933933,1168.8738994704183
2024-11-22,558.2637719583606,-0.03574129453511751,1065.6138170852414
2024-11-23,554.7260512867014,35.0059970544423,1065.8792962142356
2024-11-24,587.8611271785368,77.3793726005743,1094.3423511836518
2024-11-25,480.7941205381959,-37.63746891825382,1017.872667189232
2024-11-26,551.1114045621456,29.051950044967423,1100.805614142926
2024-11-27,565.1064344240378,38.76792142729605,1118.3907603085938
2024-11-28,646.5373978570647,118.16695873926699,1151.0443483998474
2024-11-29,570.0891050407603,42.030396737005475,1113.7623559322208
2024-11-30,568.837519313209,11.143930703712918,1101.1342135507023
2024-12-01,603.9481575212452,70.74902599433099,1131.116014095072
2024-12-02,498.5712481350893,-45.94411117364564,1003.7566305496725
2024-12-03,570.3279504993176,34.793959467302706,1095.4516342645509
2024-12-04,585.5537176025258,63.02122377245976,1103.386535151254
2024-12-05,668.0532605715375,139.88809657101584,1184.8071013251629
2024-12-06,592.5596393490698,120.76520241417239,1120.982947357625
2024-12-07,592.1959899497848,82.10097501890154,1152.5692068098058
2024-12-08,628.1712251145624,111.76711822935425,1150.363363021146
2024-12-09,523.6726999217941,-8.72501505382696,1059.5303799488204
2024-12-10,596.3502410867612,89.33313814593699,1093.7360548306935
2024-12-11,612.5577063990094,82.59149087503079,1121.1525197018475
2024-12-12,696.1066024246762,147.7099465693554,1216.9210437193356
2024-12-13,621.72433835299,72.33713806068484,1147.0072351213553
2024-12-14,622.515661489026,118.67593283508134,1117.5584850989794
2024-12-15,659.6586267963493,147.9209352755474,1176.5328777253908
2024-12-16,556.2980875562403,-12.004499830100695,1060.018956100593
2024-12-17,630.0310814431296,85.94491682531373,1166.012837413602
2024-12-18,647.1502347498987,94.60415413317719,1183.95864842177
2024-12-19,731.399651580472,189.38722304236447,1275.0637028250637
2024-12-20,657.435788549725,108.2138333795786,1186.0455192808743
2024-12-21,658.2917700742452,142.18853774583607,1199.044275118804
2024-12-22,695.0763958703171,137.08459624500006,1217.0947186537433
2024-12-23,590.8707200072693,57.45060853708322,1090.740262945229
2024-12-24,663.2164646766126,121.91977158492564,1178.5339907881698
2024-12-25,678.3622806618644,168.80384535171018,1222.321255223962
2024-12-26,760.0222144333829,179.08659519834234,1256.830171194242
2024-12-27,682.838783381393,161.22323903567425,1226.0858355879238
2024-12-28,679.8490260759943,170.16128938438717,1176.2912809929737
2024-12-29,712.1847051530199,168.1647281392584,1244.0101534767434
2024-12-30,602.9694847995427,50.612395551483154,1087.3493506589296
2024-12-31,669.8073074532113,82.96057016504946,1225.403751359512
2025-01-01,679.0279634483502,135.46960776029678,1226.0741911001794
2025-01-02,754.444216471533,236.34775013677526,1270.5845783929738
2025-01-03,670.8129106625165,129.2342878487585,1239.4269306769352
2025-01-04,661.2984714781916,120.67504607671056,1161.8715431510934
2025-01-05,687.1700428874341,137.07457017593777,1213.287747216207
2025-01-06,571.6951658081697,44.08247861770658,1125.7000159138488
2025-01-07,632.6243208878527,136.40531935887176,1186.0275084897767
2025-01-08,636.4324405214238,110.78110748969185,1171.4706862413154
2025-01-09,707.0718734789239,160.51044412318993,1258.434264278005
2025-01-10,619.429354010695,85.39672457630574,1147.3518148110131
2025-01-11,606.7855156927624,25.498427999987946,1127.793021756035
2025-01-12,630.5083180711576,108.68803914949594,1148.0211599074983
2025-01-13,513.9434106917229,1.481068139172331,1053.2030113764629
2025-01-14,574.8958671548771,36.73028186117418,1109.5640444035882
2025-01-15,579.8694901642199,41.775591306399015,1063.4976994882863
2025-01-16,652.8182502973066,138.9079820254919,1181.6382524985386
2025-01-17,568.6024704981493,41.859021423911955,1089.8689729229804
2025-01-18,560.448334900317,20.661699634688304,1087.1607858722386
2025-01-19,589.6421058648508,87.5902573532771,1091.9940175658276
2025-01-20,479.4220655811688,-25.55032995933215,1024.6706918378952
2025-01-21,547.4625830079467,24.722428228179417,1076.0164866815778
2025-01-22,560.1164520603174,64.2782737294925,1072.2528337890988
2025-01-23,641.169986988528,106.71761613945296,1171.4008167360932
2025-01-24,565.3033904534448,12.678052587274227,1130.492523664022
2025-01-25,565.5548593909548,30.084985205250483,1080.6812515514762
2025-01-26,603.0196852232152,93.24399255876489,1118.7988839203058
2025-01-27,500.7472273162423,-33.32116978181412,1012.1942069411672
2025-01-28,576.2300168718999,42.25562961506678,1091.1795646222504
2025-01-29,595.65099170654,73.74016117626284,1079.9827694394912
2025-01-30,682.643204844642,173.221721949377,1234.6374128875605
2025-01-31,611.7543861786032,65.95248135304668,1147.0038275780123
2025-02-01,615.9146966775178,73.5440533267627,1161.0807312293305
2025-02-02,656.1388222390409,119.38910672770531,1165.589232377964
2025-02-03,555.4251913069487,47.02356059826767,1089.8958238613193
2025-02-04,631.246504405734,88.5681515768209,1151.4482611910494
2025-02-05,649.7975269521465,60.57099714280445,1145.3503184189217
2025-02-06,734.7544656130253,206.35918210206827,1290.5918592871662
2025-02-07,660.7383105234787,126.28581647160192,1232.6689738712057
2025-02-08,660.7805122243685,138.49163307242256,1167.967472497285
2025-02-09,696.0221938139584,180.67252923227986,1230.1303502241233
2025-02-10,589.6097633425605,56.98775943410728,1121.4356355016544
2025-02-11,659.1812127354633,160.6397791099683,1168.8836000815174
2025-02-12,671.1091752798596,136.84725302518675,1155.6266551020622
2025-02-13,749.2551969002916,241.913126237032,1231.1568292362385
2025-02-14,668.427750485845,151.59740822540527,1188.6364327870426
2025-02-15,661.8425165914899,171.13167587890678,1182.9616261095778
2025-02-16,690.8162884446142,184.9157593093559,1228.647671606599
2025-02-17,578.6575220722983,15.69135609962456,1106.3906039507888
2025-02-18,643.1479673181681,139.5416290927629,1150.7894743951986
2025-02-19,650.7815905308706,159.5339228206109,1171.4989169837104
2025-02-20,725.5153679494007,193.20946764010395,1257.2749444772774
2025-02-21,642.2245841569163,96.59490032419791,1167.242741012255
2025-02-22,634.1612421000583,142.2814071346047,1151.5261068839886
2025-02-23,662.6470012780409,172.08533179917873,1204.8166793642908
2025-02-24,550.9636971250469,17.41886567808587,1081.3276967852282
2025-02-25,616.8358821155265,104.41250628054871,1169.6332618330612
2025-02-26,626.6715761390741,121.56518099916862,1145.0464288628596
2025-02-27,704.3157549240354,156.31466396039517,1220.7949897766264
2025-02-28,624.5091342820403,105.19957920682354,1158.0502001310717
2025-03-01,620.3507564887223,74.08853771934396,1113.4272583956124
2025-03-02,652.9956740642157,125.99272076274791,1187.196784197483
2025-03-03,545.55064512667,-5.793456616249399,1030.6494794781875
2025-03-04,615.5621284084785,98.42427487890652,1117.1055526519408
2025-03-05,629.262604085998,73.37283294018576,1173.905047735427
2025-03-06,710.3295831403383,182.46391493803588,1244.3537121648644
2025-03-07,633.3496978858756,87.63317588402515,1175.0932672851613
2025-03-08,631.2862199818427,74.39381583627446,1161.2397780135511
2025-03-09,665.1811515330512,182.36759030668378,1207.2136582333756
2025-03-10,558.054668476289,77.14413448320126,1084.4058124441008
2025-03-11,627.3960881501187,72.1326945792649,1176.764855444998
2025-03-12,639.4122933717616,168.87791008847532,1179.7683240874849
2025-03-13,717.7879071502576,196.9360099534267,1253.434220326376
2025-03-14,637.1495695306668,144.63255421166355,1158.2479804645752
2025-03-15,630.532650557941,104.70569259637142,1114.5655376722314
2025-03-16,659.0815619806183,149.6111570072328,1163.3074809816699
2025-03-17,545.9464929255432,51.36057150531042,1045.244125141003
2025-03-18,608.7708153076178,80.09225464529548,1102.7253634547653
2025-03-19,613.93519094052,77.52361754093268,1110.4486546741903
2025-03-20,685.3127972192868,140.22797405144016,1230.3831790246738
2025-03-21,597.7281647203394,66.0416615704762,1103.2108419662666
2025-03-22,584.4181189315942,52.435703478694144,1114.1319612580678
2025-03-23,606.7261565622453,68.94015515120516,1121.744868218075
2025-03-24,487.9932563747045,-38.7126083679015,1038.1580670644119
2025-03-25,546.039545459567,15.33501446888287,1095.4689905267621
2025-03-26,547.4030238160713,55.16479274079996,1070.4499001041888
2025-03-27,616.0899255215083,113.14420234590365,1127.6159490574023
2025-03-28,527.0293574066318,23.65670305692524,1092.0479063068856
2025-03-29,513.530835439461,-51.64164986004824,1024.5556948928165
2025-03-30,536.9761559568668,28.3072757805713,1055.1716039172586
2025-03-31,420.7086816375718,-93.44219074791415,926.4245374926404
2025-04-01,482.514515157768,-30.80428135478194,993.6317358540529
2025-04-02,488.8617853487503,-61.08552142788825,987.7875889159696
2025-04-03,563.6526152710031,16.609450156711176,1066.0781997716929
2025-04-04,481.68037353163766,-85.05387567383715,1013.6091263985024
2025-04-05,476.090759710164,-33.63287715061445,1019.1005821980656
2025-04-06,508.0780638294334,-20.569680040012106,1023.9173467562691
2025-04-07,400.77955739844833,-119.69557250092627,937.2738866454414
2025-04-08,471.76234488559004,-45.391532851721855,970.5075312764885
2025-04-09,487.2687387537553,-25.706243109885243,1046.8165670379035
2025-04-10,570.974552843794,85.76864039193295,1099.4020216084512
2025-04-11,497.45273288950955,9.538030363894162,1028.9536047095605
2025-04-12,499.64068975120136,-46.5401428066794,1023.390131084647
2025-04-13,538.542493778295,7.18400549594802,1064.800522426293
2025-04-14,437.1287121418434,-94.41376666635595,930.5649317319996
2025-04-15,512.8280587491546,8.080214091795156,1087.5035458923528
2025-04-16,531.7767763850668,24.909106583821142,1059.8974425878087
2025-04-17,617.5800256813828,79.4402306222023,1145.654610565811
2025-04-18,544.777605347597,18.994833366204833,1108.6024722066168
2025-04-19,546.3123039595297,5.305814479521602,1056.687230184181
2025-04-20,583.2320064125322,61.40308064869581,1104.9519338958698
2025-04-21,478.58833602610076,-45.17941203705601,1007.8120888276768
2025-04-22,549.9260302639061,32.108658757614165,1091.0271074940767
2025-04-23,563.5290319881728,-2.9550896221903122,1101.7720485028203
2025-04-24,643.1776621416404,125.71216804935439,1176.2920671507081
2025-04-25,563.6093171490672,14.203233936405374,1076.2380699521916
2025-04-26,557.9811342339115,40.60007336682752,1061.6701546225775
2025-04-27,587.5659106521882,53.660080994608414,1134.9645794077799
2025-04-28,475.64423602794056,-49.87527980497118,1005.4667255603093
2025-04-29,539.9872241148079,2.9416360789318095,1067.681846612039
2025-04-30,547.0960189681857,22.305441626426724,1101.344985109678
2025-05-01,620.952633557906,106.85814950644858,1116.638671473963
2025-05-02,536.4747497066311,5.764572222380498,1076.749056682312
2025-05-03,526.9730961296405,1.0753736453399616,1016.4556120187804
2025-05-04,553.8428470372,37.769905003752285,1062.1848982074134
2025-05-05,440.452135107784,-57.411192948882245,995.0544796482538
2025-05-06,504.6221742402302,-61.38246088681001,985.4933435709839
2025-05-07,512.8652463757928,-32.00577182899753,1025.131252495705
2025-05-08,589.1351590539562,36.23959941099619,1078.4914749136103
2025-05-09,508.2828174454621,-24.020475884771905,997.8131879630909
2025-05-10,503.51550908288255,-5.421541362245873,1007.4338085346725
2025-05-11,536.0912918487302,-17.06965559400075,1057.8206321420262
2025-05-12,429.211495285822,-92.53020746595014,936.7033763767989
2025-05-13,500.50571701233486,-56.73000435517576,1000.7481657344124
2025-05-14,516.2754291813892,-3.8242116255196317,1041.8873156922386
2025-05-15,600.2506389932788,50.810187392611944,1120.4339868829275
2025-05-16,527.0520672248417,3.2951426365716245,1095.3726631925201
2025-05-17,529.6572503804722,43.41083069444491,1049.682995329107
2025-05-18,569.1017574425653,11.149257513516494,1097.8105741573363
2025-05-19,468.3783305164094,-59.11762630148599,974.0501967226094
2025-05-20,544.9281350521429,35.61241876719415,1034.0492391499317
2025-05-21,564.890048933274,28.6998712037289,1055.2949343708233
2025-05-22,651.8622646818526,138.98163463295856,1162.3608211207666
2025-05-23,580.3685199720111,53.54901909715675,1084.6630340200163
2025-05-24,583.3272386567024,79.34965875754774,1113.4346109419557
2025-05-25,621.7546790469619,93.52998274113172,1124.154511751289
2025-05-26,518.6648364988938,-23.014972945250513,1054.147255676984
2025-05-27,591.5602577731285,47.603290041890965,1094.5929852891202
2025-05-28,606.6797032082447,48.83547037119481,1166.0322505433578
2025-05-29,687.7569727029916,184.2976809942368,1162.5567777099145
2025-05-30,609.4832862106035,72.14159823956648,1168.8147438013757
2025-05-31,604.9716086901582,63.483786712765685,1145.7397187769045
2025-06-01,635.4541524166287,80.30273425574948,1195.6969398638776
2025-06-02,524.1759652641593,16.721989601201017,1052.7013226855374
2025-06-03,588.8789443394292,50.67249015813461,1127.0486581478592
2025-06-04,596.0424081931409,88.47576557119912,1144.4955350694147
2025-06-05,669.6347503801155,150.2638686984712,1181.7081707580219
2025-06-06,584.5687755955868,20.41592888502797,1131.3863422510062
2025-06-07,574.1593160247809,73.4526266248886,1118.2347353115965
2025-06-08,599.8145603928559,59.17430767460143,1101.6765163542252
2025-06-09,484.92418916625536,-51.41667631660936,1013.0885760132287
2025-06-10,547.3388203578628,45.548208802370404,1072.6492654306442
2025-06-11,553.6070394531638,-31.594996585356768,1082.805303101207
2025-06-12,627.7246474926051,115.88671136225362,1164.9951055022918
2025-06-13,544.5888074073471,5.633764591292717,1089.7192557146327
2025-06-14,537.455730234478,25.54331203749368,1091.1336116539019
2025-06-15,567.6333413301527,54.657062872654436,1121.3673508907777
2025-06-16,458.3719908688461,-60.5966249219312,967.2076736068739
2025-06-17,527.3476477761077,34.11531275388953,1101.1958966039772
2025-06-18,540.9037507953826,-20.85557971937909,1045.3651080103991
2025-06-19,622.806219136157,108.13034280612791,1138.7421713268511
2025-06-20,547.7041430097502,13.79170819891621,1040.6267035913802
2025-06-21,548.5946123075312,27.538747973421085,1070.9232923698294
2025-06-22,586.5229206693591,34.09927112944954,1138.0101530967295
2025-06-23,484.4809957673159,-22.612235510961334,975.0363967396379
2025-06-24,559.8982716861395,77.70140038652178,1103.903291227235
2025-06-25,578.8909557064453,74.40481557098106,1099.8143978255512
2025-06-26,665.0239755819936,107.55069618116421,1217.3483137711532
2025-06-27,592.7779236306908,98.20463586561938,1092.7144989432113
2025-06-28,595.0192698749485,63.518573797324805,1133.1888012609752
2025-06-29,632.7049199471656,132.71169637863605,1174.3988356674524
2025-06-30,528.7838331160665,-29.14578129402225,1065.8183089711815
2025-07-01,600.6898162235109,47.38837625569714,1137.8314849416138
2025-07-02,614.5913789191695,101.40937719556759,1130.6578025291008
2025-07-03,694.152907781483,182.84817348841275,1227.509606759286
2025-07-04,613.9994855705608,69.86604497764502,1113.4075796869688
2025-07-05,607.1836762457028,72.11406997303652,1094.9968168672958
2025-07-06,634.8854372102929,128.5567083970233,1147.5287842468422
2025-07-07,520.3079949727212,-14.380886163497028,1066.0169842585724
2025-07-08,581.1639527185479,3.4447788393696595,1109.0964764716143
2025-07-09,583.9176955740154,95.34434417403193,1107.2846821402698
2025-07-10,652.5385543024541,114.81256798222252,1189.8532834452228
2025-07-11,561.9572739184371,47.905360891955695,1111.0643131362651
2025-07-12,545.5243390852731,13.777703865930999,1030.2278526876473
2025-07-13,564.7015534724718,43.15345287952298,1077.1037043872343
2025-07-14,442.94994284424854,-64.01990603631998,992.1715920392685
2025-07-15,498.20847537841536,-20.223255819828456,1070.9908934068744
2025-07-16,497.1298745519421,-46.75103963758769,1011.932279608251
2025-07-17,563.8281743486091,70.2446898916745,1070.3955580104187
2025-07-18,473.3307254743661,-77.08242259223799,953.4378825375513
2025-07-19,459.03333570525274,-77.14852800531399,987.7028049923075
2025-07-20,482.39003788598063,-21.59019148538699,1043.9772687349455
2025-07-21,366.8006139803456,-161.63005586606135,865.5391234924094
2025-07-22,430.09038767471884,-108.43153909278287,956.3185504112977
2025-07-23,438.7485400465866,-52.11788332235034,987.4601304968854
2025-07-24,516.679537039193,38.42581411332256,1064.4702310774153
2025-07-25,438.66027861893053,-55.2169099814386,1002.1738034226777
2025-07-26,437.80151830824764,-62.34702543135453,916.1415806912959
2025-07-27,475.2448803153927,-36.9660905761298,973.5249676388634
2025-07-28,374.05840908806624,-120.57923104383164,918.4683348548145
2025-07-29,451.72494818868824,-76.9179075232693,985.199331212295
2025-07-30,474.38937138016564,-69.0561982950644,976.7285344099262
2025-07-31,565.6190133459711,14.571223286997308,1086.5783027677985
2025-08-01,499.86966565678193,-33.29015778392625,1042.4262055258653
2025-08-02,509.95544615972705,-17.532581913152285,1057.0578216754418
2025-08-03,556.753638978428,6.0020091371397895,1083.3085341811386
2025-08-04,463.1072267222623,-70.90768158364997,1006.2795688060878
2025-08-05,546.3192213199035,46.97973863070737,1080.3720523355094
2025-08-06,572.4046539184352,45.530485554780164,1100.756204270403
2025-08-07,664.8544412709596,98.53506363090978,1200.462758822978
2025-08-08,598.1034007220462,74.34870106112689,1116.7995669598633
2025-08-09,605.0006662558011,93.14322234076438,1111.5617935852983
2025-08-10,646.5135885240104,114.2336857755095,1166.0965301590918
2025-08-11,545.6278658752492,38.66416550540489,1069.0277216057045
2025-08-12,619.8380784802077,58.73657799534954,1148.1764927527822
2025-08-13,635.3945896133625,81.68777333328832,1176.6349025779452
2025-08-14,716.0611703592647,185.34016152476525,1251.2861189517841
2025-08-15,636.5757895508003,79.23795265436868,1187.2579246113316
2025-08-16,630.1130185789415,103.24645635288978,1112.5582136244996
2025-08-17,657.9793509665175,119.56465000437436,1180.646358349602
2025-08-18,543.5044166801692,9.767520119121292,1104.6059073743816
2025-08-19,604.5225044174016,60.49593675884967,1109.2204070629728
2025-08-20,607.6105990786605,79.86362984851976,1126.7676387695637
2025-08-21,676.8375290457258,111.2914194497641,1226.364623430594
2025-08-22,587.2168921306458,84.0898470123377,1114.308013405495
2025-08-23,572.162419328412,46.737465167463334,1110.1485292561813
